order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date
CA-2016-163048,KC-16540,VEN02,Standard Class,delivered,2018-05-13 17:41,2018-05-14 17:35,2018-05-16 14:49,2018-05-22 13:38
CA-2015-115938,ZD-21925,VEN03,Standard Class,delivered,2018-08-10 12:48,2018-08-10 13:04,2018-08-13 14:24,2018-08-21 16:39
CA-2016-156251,DS-13030,VEN02,Second Class,delivered,2017-08-18 15:43,2017-08-19 15:44,2017-08-22 18:09,2017-09-19 17:32
CA-2014-121167,LH-17020,VEN02,Second Class,delivered,2017-01-29 18:35,2017-01-29 19:31,2017-02-02 13:56,2017-02-08 11:32
CA-2016-101980,TT-21070,VEN02,First Class,delivered,2018-05-18 22:14,2018-05-18 22:33,?,2018-06-08 23:45
CA-2015-100545,AF-10885,VEN01,Standard Class,delivered,2018-05-04 22:48,2018-05-07 17:29,2018-05-10 13:54,2018-05-16 16:18
CA-2016-132731,SG-20080,VEN02,Standard Class,delivered,2018-04-09 17:46,2018-04-09 18:10,2018-04-11 18:34,2018-04-12 19:08
CA-2014-141726,GK-14620,VEN02,First Class,delivered,2018-08-06 22:12,2018-08-06 22:24,2018-08-09 13:17,2018-08-21 23:21
US-2015-156496,FP-14320,VEN01,Standard Class,delivered,2017-11-25 1:37,2017-11-25 3:55,2017-11-30 0:57,2017-12-22 21:35
CA-2017-149559,DP-13165,VEN04,Same Day,delivered,2017-09-09 12:49,2017-09-09 13:05,2017-09-11 19:13,2017-09-25 18:52
CA-2017-160416,AJ-10795,VEN01,Second Class,delivered,2018-03-09 1:32,2018-03-13 4:10,2018-03-13 16:12,2018-03-23 17:21
CA-2017-119564,RB-19705,VEN03,Standard Class,delivered,2018-07-18 18:25,2018-07-20 5:05,2018-07-20 15:02,2018-07-31 21:54
CA-2015-131779,GD-14590,VEN01,Standard Class,delivered,2017-12-02 18:31,2017-12-02 18:57,2017-12-04 19:16,2017-12-06 16:17
CA-2017-168109,BV-11245,VEN01,Same Day,delivered,2018-06-11 12:37,2018-06-11 12:58,2018-06-11 14:16,2018-06-21 21:12
CA-2014-156993,YC-21895,VEN02,Standard Class,delivered,2018-07-11 18:01,2018-07-12 4:06,2018-07-23 10:37,2018-07-23 23:27
CA-2015-144652,BM-11650,VEN02,Standard Class,delivered,2017-08-05 19:55,2017-08-05 20:05,2017-08-09 15:11,2017-08-21 19:45
CA-2014-150301,KH-16510,VEN03,First Class,delivered,2018-08-15 20:26,2018-08-15 20:43,2018-08-21 14:51,2018-08-22 22:18
CA-2015-106362,FA-14230,VEN01,Standard Class,delivered,2018-06-12 17:17,2018-06-12 17:48,2018-06-13 14:59,2018-06-19 20:58
CA-2015-114923,GM-14440,VEN02,Standard Class,delivered,2017-08-27 14:17,2017-08-28 17:05,2017-08-31 20:36,2017-09-05 19:42
CA-2015-158421,SJ-20125,VEN04,Standard Class,delivered,2017-03-14 12:50,2017-03-14 12:50,2017-03-16 8:17,2017-04-09 9:07
CA-2015-167745,SH-20395,VEN01,Standard Class,delivered,2017-06-15 15:24,2017-06-15 15:35,2017-06-19 19:32,2017-06-30 13:18
CA-2014-113579,DL-13315,VEN01,Second Class,delivered,2018-03-29 12:48,2018-04-03 5:28,2018-04-04 19:02,2018-04-10 2:08
US-2017-135503,AS-10240,VEN02,Standard Class,delivered,2017-11-07 15:20,2017-11-07 15:31,2017-11-08 21:51,2017-11-13 17:09
CA-2015-138898,BM-11785,VEN04,Standard Class,delivered,2018-04-26 14:04,2018-04-27 8:15,2018-04-30 13:52,2018-05-15 18:36
CA-2017-121489,JF-15490,VEN02,Second Class,delivered,2018-02-22 23:33,2018-02-22 23:47,2018-02-26 22:06,2018-03-03 0:32
CA-2016-130050,JG-15115,VEN01,Second Class,delivered,2018-07-18 6:31,2018-07-18 7:01,2018-07-18 14:24,2018-07-27 14:17
CA-2017-151484,KH-16690,VEN02,First Class,delivered,2017-12-04 11:24,2017-12-04 16:31,2017-12-05 18:32,2017-12-07 0:34
CA-2014-103331,DJ-13420,VEN02,Standard Class,invoiced,2017-07-14 10:18,2017-07-15 10:10,,
CA-2016-116911,AR-10405,VEN02,Standard Class,delivered,2017-03-03 8:34,2017-03-03 8:45,2017-03-03 9:03,2017-03-28 1:44
CA-2017-117485,CM-12385,VEN02,Standard Class,delivered,2018-04-18 9:42,2018-04-18 9:55,2018-04-20 18:52,2018-05-17 20:19
CA-2016-101630,JE-15745,VEN02,Second Class,delivered,2018-03-14 9:36,2018-03-14 9:55,2018-03-14 20:32,2018-03-23 17:38
CA-2015-159534,LS-17245,VEN02,First Class,delivered,2017-12-20 16:45,2017-12-20 16:52,2017-12-21 17:42,2018-01-04 1:13
CA-2015-122406,CW-11905,VEN02,Second Class,delivered,2017-06-25 13:11,2017-06-27 13:10,2017-06-27 14:36,2017-07-01 7:36
CA-2016-165470,VM-21685,VEN02,Standard Class,shipped,2018-07-15 16:39,2018-07-15 16:50,2018-07-16 14:47,
CA-2015-137946,LH-17020,VEN02,Second Class,delivered,2018-06-27 16:11,2018-06-27 16:29,2018-06-28 14:37,2018-07-03 4:42
US-2016-128293,DK-13090,VEN03,First Class,delivered,2017-11-26 10:27,2017-11-26 10:36,2017-11-27 18:57,2017-12-11 15:10
CA-2014-155796,DW-13480,VEN02,Second Class,delivered,2018-07-31 4:03,2018-07-31 4:24,2018-07-31 13:52,2018-08-02 1:26
CA-2017-156769,TH-21235,VEN02,First Class,delivered,2017-07-01 15:47,2017-07-01 16:03,?,2017-08-24 18:35
CA-2015-168809,JK-15730,VEN02,Same Day,delivered,2018-03-28 17:07,2018-03-28 17:27,2018-04-09 23:23,2018-04-19 14:42
CA-2017-125115,SR-20740,VEN02,Same Day,delivered,2017-12-28 11:20,2017-12-28 12:16,2018-01-04 23:32,2018-02-07 1:06
CA-2016-158302,AG-10900,VEN01,Second Class,delivered,2017-12-29 9:52,2017-12-29 10:07,2018-01-02 17:59,2018-01-08 19:55
CA-2014-166457,PO-18865,VEN02,Second Class,delivered,2018-03-27 12:41,2018-03-27 12:55,?,2018-04-10 12:17
CA-2014-119172,TR-21325,VEN03,Standard Class,delivered,2018-03-24 17:26,2018-03-25 17:27,2018-03-27 15:15,2018-03-31 16:38
CA-2016-145009,SS-20875,VEN02,Second Class,delivered,2018-08-05 20:00,2018-08-05 20:15,2018-08-07 10:04,2018-08-14 0:36
CA-2017-151071,JF-15415,VEN01,Second Class,delivered,2018-01-09 12:53,2018-01-09 13:09,2018-01-10 12:47,2018-01-17 18:14
CA-2015-130848,LS-16975,VEN02,Same Day,delivered,2017-12-04 23:14,2017-12-06 2:50,2017-12-08 14:53,2017-12-18 20:24
CA-2014-110611,AM-10360,VEN02,Standard Class,delivered,2018-07-03 11:26,2018-07-05 16:13,2018-07-04 15:18,2018-07-11 18:18
CA-2015-119102,DV-13465,VEN01,Standard Class,delivered,2018-07-12 12:05,2018-07-12 12:15,2018-07-13 10:04,2018-07-14 14:21
CA-2014-136280,JL-15835,VEN03,Standard Class,shipped,2018-02-27 12:19,2018-02-27 13:00,2018-02-28 17:11,
CA-2014-102085,AM-10360,VEN02,Standard Class,delivered,2018-03-18 0:19,2018-03-18 0:30,2018-03-19 21:38,2018-03-22 16:04
CA-2016-149685,RC-19825,VEN01,Standard Class,delivered,2018-01-27 19:40,2018-01-30 4:31,2018-02-03 0:26,2018-02-07 19:19
CA-2016-166653,NZ-18565,VEN01,Second Class,delivered,2017-10-10 19:43,2017-10-10 19:56,2017-10-17 22:15,2017-10-25 22:49
US-2016-139087,MH-17785,VEN02,Second Class,delivered,2017-12-08 13:24,2017-12-12 3:36,?,2017-12-17 15:09
CA-2017-130309,SJ-20125,VEN02,Standard Class,delivered,2018-07-24 20:45,2018-07-24 21:04,?,2018-07-26 16:22
CA-2015-120915,BN-11470,VEN01,Second Class,invoiced,2017-12-25 18:36,2017-12-26 18:28,,
CA-2014-104178,CD-11920,VEN02,Standard Class,delivered,2018-01-11 17:13,2018-01-12 2:34,?,2018-01-18 0:25
CA-2017-142125,AG-10525,VEN02,Standard Class,delivered,2018-08-14 19:39,2018-08-15 19:35,2018-08-16 14:14,2018-08-20 15:44
CA-2017-153227,KB-16585,VEN02,First Class,delivered,2017-07-24 16:14,2017-07-24 16:25,2017-07-24 21:24,2017-08-01 16:38
CA-2014-114335,GA-14725,VEN01,Standard Class,delivered,2018-01-04 14:12,2018-01-04 14:19,2018-01-10 0:22,2018-01-11 23:03
CA-2016-168361,DK-12985,VEN02,Standard Class,delivered,2018-04-10 14:01,2018-04-10 14:10,2018-04-10 23:13,2018-04-19 22:44
CA-2016-116232,AH-10195,VEN03,Standard Class,delivered,2018-02-20 11:31,2018-02-20 11:47,2018-02-21 14:49,2018-03-12 20:52
CA-2017-148264,GG-14650,VEN02,First Class,delivered,2017-11-24 8:49,2017-11-24 9:14,2017-11-27 20:36,2017-11-29 20:55
CA-2015-131884,MH-17785,VEN02,Same Day,delivered,2018-08-01 12:57,2018-08-03 2:35,2018-08-03 12:26,2018-08-08 21:32
CA-2017-168172,BB-10990,VEN01,Standard Class,delivered,2017-03-15 15:17,2017-03-15 15:17,2017-03-16 9:15,2017-03-24 12:14
CA-2016-152156,JB-15925,VEN02,Second Class,delivered,2018-01-12 19:27,2018-01-12 19:37,2018-01-15 23:19,2018-01-17 22:08
CA-2017-117695,SB-20290,VEN02,First Class,delivered,2018-03-13 0:09,2018-03-13 0:28,2018-03-13 18:46,2018-03-23 17:37
CA-2016-119515,DP-13165,VEN02,First Class,delivered,2017-03-03 13:21,2017-03-03 13:30,2017-03-06 8:49,2017-03-17 12:34
CA-2017-100223,HM-14980,VEN01,Standard Class,delivered,2017-12-28 4:31,2017-12-28 4:47,2017-12-28 17:59,2018-01-23 22:36
CA-2014-137589,MA-17560,VEN02,Standard Class,delivered,2018-04-19 23:10,2018-04-20 4:51,2018-04-20 19:07,2018-05-02 18:47
CA-2017-125990,CW-11905,VEN02,Standard Class,delivered,2018-03-28 16:30,2018-03-28 16:47,2018-04-04 21:32,2018-04-06 20:56
CA-2016-109911,EP-13915,VEN02,Standard Class,delivered,2018-08-17 10:32,2018-08-17 10:49,2018-08-20 11:06,2018-08-25 16:18
CA-2017-123687,DK-13225,VEN01,First Class,delivered,2018-07-25 13:55,2018-07-25 14:05,2018-07-26 13:04,2018-07-31 21:04
CA-2017-100335,MY-17380,VEN02,Standard Class,delivered,2017-03-26 8:01,2017-03-26 8:40,2017-03-30 16:32,2017-04-05 13:53
CA-2015-149678,CG-12520,VEN02,Second Class,delivered,2017-08-31 12:27,2017-08-31 12:44,2017-09-01 19:16,2017-09-08 19:54
CA-2017-146031,SP-20860,VEN03,Second Class,delivered,2017-03-24 0:45,2017-03-24 1:23,2017-03-30 16:22,2017-04-03 11:22
CA-2017-155376,AS-10135,VEN02,Standard Class,delivered,2018-04-22 14:26,2018-04-24 17:34,2018-04-25 0:52,2018-05-20 18:19
CA-2016-159730,BD-11320,VEN02,Standard Class,delivered,2018-05-18 8:49,2018-05-18 9:16,2018-05-22 12:43,2018-06-08 17:14
CA-2014-163867,SS-20590,VEN03,First Class,delivered,2018-08-19 11:28,2018-08-20 12:15,2018-08-21 12:36,2018-08-23 18:41
US-2016-119046,PO-19180,VEN01,Standard Class,delivered,2018-04-30 18:04,2018-05-01 1:56,2018-05-03 16:46,2018-05-08 16:22
CA-2017-135692,KH-16690,VEN02,Standard Class,delivered,2018-02-05 9:24,2018-02-05 9:35,2018-02-05 22:44,2018-02-21 20:25
CA-2014-146843,PK-19075,VEN02,Standard Class,delivered,2017-10-13 16:14,2017-10-14 3:27,2017-10-16 21:04,2017-10-19 17:13
CA-2014-165393,MP-17965,VEN02,First Class,delivered,2017-11-24 22:11,2017-11-25 1:14,2017-11-30 20:21,2017-12-20 20:32
US-2017-127719,EH-13945,VEN02,Standard Class,delivered,2018-03-16 18:05,2018-03-17 2:35,2018-03-19 16:31,2018-03-21 18:17
CA-2015-102876,HL-15040,VEN02,Standard Class,delivered,2017-09-15 16:51,2017-09-19 3:38,2017-09-20 19:34,2017-10-05 14:14
CA-2017-117044,TP-21130,VEN02,Second Class,delivered,2018-01-08 20:04,2018-01-08 20:12,2018-01-10 18:45,2018-01-24 18:42
US-2017-115595,GA-14725,VEN03,First Class,delivered,2018-06-24 21:35,2018-06-24 21:58,?,2018-06-26 19:31
CA-2016-109743,AT-10735,VEN01,Standard Class,delivered,2017-11-15 9:53,2017-11-16 9:46,2017-11-17 16:00,2017-11-23 22:03
US-2015-150231,BV-11245,VEN01,Second Class,delivered,2018-03-10 0:15,2018-03-10 1:00,?,2018-03-28 17:28
CA-2014-108182,MK-18160,VEN03,Second Class,delivered,2018-07-01 17:20,2018-07-01 17:35,2018-07-02 10:27,2018-07-06 16:41
CA-2016-148747,CA-12775,VEN02,First Class,delivered,2018-07-05 15:59,2018-07-05 16:35,?,2018-07-13 0:38
CA-2016-107790,PS-18970,VEN01,Standard Class,delivered,2018-04-13 0:17,2018-04-14 2:30,2018-04-16 16:18,2018-04-30 21:22
US-2017-116491,PS-18970,VEN03,First Class,delivered,2017-07-12 13:39,2017-07-12 14:23,2017-07-13 15:31,2017-07-24 17:27
CA-2014-129189,XP-21865,VEN02,Standard Class,delivered,2018-01-03 22:13,2018-01-03 22:30,2018-01-08 20:24,2018-01-26 13:37
CA-2015-129770,AS-10135,VEN02,Second Class,delivered,2017-10-25 14:39,2017-10-27 3:07,2017-10-27 18:10,2017-11-03 18:41
CA-2015-149748,RC-19825,VEN03,Second Class,delivered,2017-10-19 21:47,2017-10-19 22:56,2017-10-23 14:59,2017-10-27 18:18
CA-2014-145387,BN-11470,VEN01,Second Class,delivered,2018-07-26 8:41,2018-07-26 8:55,2018-07-26 11:03,2018-08-03 13:58
CA-2015-144890,BH-11710,VEN03,Standard Class,delivered,2018-01-31 12:13,2018-01-31 14:13,2018-02-02 16:54,2018-02-06 13:57
CA-2017-132584,VM-21685,VEN02,First Class,delivered,2018-03-30 19:54,2018-03-30 20:10,2018-04-04 1:52,2018-04-11 20:41
US-2014-125521,JD-16150,VEN03,Standard Class,delivered,2018-04-25 14:50,2018-04-26 7:11,2018-04-26 10:46,2018-05-04 11:23
CA-2016-150343,RB-19570,VEN04,Standard Class,delivered,2017-09-13 18:49,2017-09-13 19:04,?,2017-09-23 15:35
CA-2016-111794,VB-21745,VEN01,Same Day,delivered,2018-03-08 23:14,2018-03-09 0:31,2018-03-09 17:46,2018-03-27 0:16
CA-2017-126354,AG-10675,VEN03,Standard Class,delivered,2018-03-29 22:53,2018-03-29 23:07,2018-04-02 15:52,2018-05-15 18:49
CA-2014-138940,SR-20740,VEN02,Second Class,delivered,2017-04-11 15:02,2017-04-12 14:55,2017-04-13 15:48,2017-04-30 10:46
CA-2017-113572,SF-20200,VEN01,,delivered,2018-05-02 17:05,2018-05-02 17:54,2018-05-03 15:16,2018-05-12 13:18
CA-2017-162635,PM-19135,VEN03,First Class,delivered,2018-04-19 16:12,2018-04-19 16:58,2018-04-20 23:16,2018-04-24 13:33
CA-2017-122987,BD-11500,VEN04,Same Day,delivered,2017-07-22 19:07,2017-07-22 19:23,2017-07-24 19:09,2017-08-14 14:45
CA-2017-152961,AD-10180,VEN01,Standard Class,delivered,2017-07-25 16:39,2017-07-25 16:50,2017-07-28 20:39,2017-07-31 20:32
CA-2017-107552,BF-11020,VEN03,Same Day,delivered,2018-08-11 15:40,2018-08-11 16:04,?,2018-08-14 19:12
CA-2014-109897,FA-14230,VEN02,Standard Class,delivered,2017-05-14 23:54,2017-05-15 0:46,2017-05-15 9:22,2017-05-22 13:52
CA-2014-150490,CB-12025,VEN02,Standard Class,delivered,2018-03-21 21:03,2018-03-21 21:15,2018-03-22 20:07,2018-03-23 23:44
CA-2014-115133,KM-16720,VEN02,Standard Class,delivered,2017-08-26 17:56,2017-08-26 19:31,2017-08-28 13:57,2017-09-09 13:44
US-2015-106873,EB-13840,VEN03,Second Class,delivered,2018-07-08 19:40,2018-07-08 19:50,2018-07-09 15:32,2018-07-11 21:18
CA-2014-154158,HA-14920,VEN02,Second Class,unavailable,2017-05-31 13:14,2017-05-31 13:30,,
US-2016-134908,CV-12805,VEN02,Standard Class,delivered,2018-08-09 11:47,2018-08-09 14:26,2018-08-09 14:24,2018-08-10 15:41
CA-2017-120222,GT-14635,VEN02,Standard Class,delivered,2018-04-15 21:26,2018-04-15 21:49,2018-04-17 22:06,2018-04-18 22:16
CA-2015-166800,AP-10915,VEN02,Standard Class,delivered,2018-02-15 5:10,2018-02-15 6:15,?,2018-02-20 22:45
CA-2017-137505,Dl-13600,VEN02,Same Day,delivered,2018-03-18 17:31,2018-03-18 17:50,2018-03-19 15:26,2018-04-03 22:26
CA-2016-103982,AA-10375,VEN02,Standard Class,delivered,2018-04-09 16:47,2018-04-10 4:10,2018-04-10 22:27,2018-04-12 14:58
US-2017-147998,ZD-21925,VEN03,Standard Class,delivered,2017-08-31 7:31,2017-08-31 7:44,?,2017-09-09 14:57
US-2017-105046,CS-12400,VEN02,Standard Class,delivered,2017-02-07 15:46,2017-02-07 15:55,2017-02-08 16:14,2017-02-13 19:42
CA-2016-126613,AA-10480,VEN02,Standard Class,delivered,2017-02-18 10:39,2017-02-18 10:50,2017-03-07 15:19,2017-03-21 8:37
US-2017-166611,JE-15745,VEN02,Standard Class,delivered,2017-11-24 0:07,2017-11-24 0:56,2017-12-05 2:04,2017-12-14 12:48
CA-2015-111703,DJ-13420,VEN02,Standard Class,delivered,2017-08-21 13:56,2017-08-21 14:10,2017-08-23 13:38,2017-08-24 18:09
CA-2017-105487,KB-16585,VEN02,Standard Class,delivered,2018-02-01 8:52,2018-02-03 2:53,?,2018-02-16 15:35
CA-2017-136238,DC-13285,VEN02,Standard Class,delivered,2017-01-25 19:11,2017-01-25 19:25,2017-02-06 11:54,2017-02-09 18:43
CA-2016-123946,BK-11260,VEN01,Standard Class,delivered,2018-04-04 10:05,2018-04-05 2:30,2018-04-06 0:22,2018-04-12 1:21
CA-2017-121258,LC-16870,VEN02,Standard Class,delivered,2018-03-31 16:18,2018-03-31 17:09,2018-04-03 0:40,2018-04-05 20:44
CA-2017-137498,FM-14380,VEN02,Second Class,delivered,2018-08-19 19:12,2018-08-20 12:55,2018-08-21 14:03,2018-08-27 20:28
CA-2017-163069,RB-19360,VEN01,Second Class,delivered,2017-10-07 10:49,2017-10-07 11:04,2017-10-11 19:32,2017-10-16 23:47
CA-2017-154039,CA-12310,VEN01,Standard Class,delivered,2018-07-09 3:40,2018-07-09 3:50,2018-07-18 15:04,2018-07-23 13:08
CA-2014-138177,MS-17980,VEN03,Standard Class,delivered,2018-04-08 8:35,2018-04-08 8:50,2018-04-10 22:52,2018-04-11 15:17
CA-2017-103415,MD-17350,VEN02,Standard Class,delivered,2018-02-25 9:57,2018-02-27 4:31,2018-02-28 17:39,2018-03-07 23:18
CA-2017-116113,DB-13060,VEN01,Second Class,delivered,2017-08-16 9:03,2017-08-16 9:25,2017-08-22 20:40,2017-08-25 18:37
CA-2017-152499,PO-19180,VEN01,Second Class,delivered,2017-09-27 12:26,2017-09-27 12:49,2017-09-27 20:02,2017-10-11 23:17
CA-2014-142839,Dl-13600,VEN02,Standard Class,delivered,2018-03-02 15:06,2018-03-02 15:29,2018-03-05 19:49,2018-03-23 23:08
US-2017-152380,BM-11140,VEN01,Standard Class,delivered,2017-09-21 22:33,2017-09-21 22:50,2017-09-22 20:12,2017-09-27 16:32
CA-2017-166898,DV-13045,VEN02,Second Class,delivered,2018-01-04 7:58,2018-01-04 9:03,2018-01-05 12:30,2018-01-16 17:33
CA-2016-121356,BD-11605,VEN02,Standard Class,delivered,2018-07-31 16:34,2018-07-31 17:24,2018-08-02 13:38,2018-08-07 17:48
CA-2016-127138,MG-18145,VEN02,Second Class,delivered,2018-03-11 22:10,2018-03-11 22:28,2018-03-12 22:54,2018-03-21 0:42
US-2016-132423,MJ-17740,VEN02,Standard Class,delivered,2017-03-08 15:00,2017-03-08 15:00,2017-03-13 5:32,2017-03-16 17:48
CA-2017-134096,RH-19495,VEN04,Standard Class,delivered,2017-03-13 14:00,2017-03-13 14:00,2017-03-16 14:32,2017-03-27 17:57
CA-2015-130883,CS-12250,VEN02,Standard Class,delivered,2018-06-28 10:28,2018-06-28 10:50,2018-07-12 6:46,2018-07-23 17:54
CA-2016-122581,BS-11590,VEN02,Standard Class,delivered,2018-01-08 9:40,2018-01-10 10:32,2018-01-23 11:41,2018-01-31 18:27
CA-2014-124723,TH-21235,VEN01,Standard Class,delivered,2018-06-11 13:57,2018-06-12 8:41,2018-06-12 13:06,2018-06-20 19:26
CA-2017-107167,MS-17980,VEN03,Standard Class,delivered,2017-12-13 12:58,2017-12-13 13:12,2017-12-15 18:34,2018-01-13 2:18
CA-2014-101833,SC-20050,VEN02,Second Class,delivered,2018-03-12 9:04,2018-03-13 4:10,2018-03-14 17:03,2018-04-03 22:40
CA-2017-148012,Dl-13600,VEN03,Standard Class,unavailable,2017-06-29 9:10,2017-06-30 9:23,,
CA-2014-124394,CS-12250,VEN02,Second Class,delivered,2018-02-12 21:17,2018-02-12 21:30,2018-02-14 17:09,2018-02-15 16:19
US-2017-109582,CK-12205,VEN02,Second Class,delivered,2018-07-02 19:51,2018-07-02 20:10,2018-07-03 12:16,2018-07-12 14:24
CA-2016-112739,SP-20650,VEN02,Second Class,delivered,2017-05-04 9:02,2017-05-04 9:10,2017-05-05 14:49,2017-05-09 15:34
CA-2014-133158,ON-18715,VEN02,Second Class,delivered,2018-07-10 13:48,2018-07-10 14:05,2018-07-10 16:29,2018-07-25 19:54
US-2014-157385,AD-10180,VEN01,First Class,delivered,2017-08-05 11:51,2017-08-08 4:15,2017-08-09 12:06,2017-08-11 21:33
CA-2017-112039,AJ-10780,VEN02,Standard Class,delivered,2018-01-27 19:06,2018-01-30 3:47,2018-01-31 0:55,2018-02-08 17:58
CA-2016-149370,LC-16930,VEN01,Standard Class,delivered,2018-05-29 11:02,2018-05-30 10:56,2018-05-30 13:11,2018-06-12 20:15
CA-2014-126193,CA-12310,VEN01,Standard Class,delivered,2018-02-18 20:49,2018-02-18 21:50,2018-02-19 16:57,2018-03-07 0:53
CA-2014-141313,BH-11710,VEN02,Standard Class,delivered,2017-12-01 11:01,2017-12-01 11:31,?,2017-12-11 18:09
US-2017-155425,AG-10765,VEN02,First Class,delivered,2017-11-26 21:56,2017-11-26 22:12,2017-11-29 12:32,2017-12-29 20:38
CA-2016-100944,PO-19180,VEN02,Standard Class,delivered,2018-04-15 17:57,2018-04-15 18:10,2018-04-19 17:44,2018-04-30 12:42
CA-2017-113208,LC-16870,VEN02,Standard Class,delivered,2018-04-03 12:23,2018-04-04 3:15,2018-04-04 20:19,2018-04-28 11:38
CA-2015-125696,NZ-18565,VEN01,Standard Class,delivered,2017-12-19 0:52,2017-12-19 2:50,?,2018-01-05 19:34
CA-2014-125171,AR-10510,VEN02,Same Day,delivered,2017-09-28 20:51,2017-09-28 21:14,2017-10-03 9:51,2017-10-11 19:37
CA-2015-110457,ME-17725,VEN02,Standard Class,delivered,2018-08-24 19:01,2018-08-24 19:15,2018-08-25 9:02,2018-08-31 1:13
CA-2014-107153,TH-21550,VEN01,Standard Class,shipped,2017-11-24 6:49,2017-11-24 6:57,2017-11-24 21:49,
CA-2015-103135,CA-12775,VEN02,Standard Class,delivered,2018-03-08 11:10,2018-03-09 2:35,2018-03-13 18:42,2018-03-24 19:10
CA-2014-119466,BS-11590,VEN02,Standard Class,delivered,2018-07-31 11:11,2018-07-31 11:30,2018-08-01 16:33,2018-08-03 12:46
CA-2015-103954,ZD-21925,VEN02,Second Class,delivered,2018-03-19 21:22,2018-03-21 2:50,2018-03-21 19:38,2018-04-20 1:58
CA-2017-145142,JH-15985,VEN02,First Class,delivered,2017-06-06 11:40,2017-06-06 11:50,2017-06-09 11:56,2017-06-26 13:29
CA-2017-125381,AS-10240,VEN02,Second Class,delivered,2017-10-30 10:42,2017-10-30 11:33,2017-11-03 19:39,2017-11-13 19:02
CA-2017-125388,LP-17080,VEN01,Standard Class,delivered,2018-01-19 0:48,2018-01-19 1:21,2018-01-19 22:41,2018-04-04 17:12
CA-2015-149636,BP-11095,VEN02,Standard Class,delivered,2018-03-04 21:50,2018-03-04 22:28,2018-03-06 18:16,2018-03-23 11:02
US-2014-140116,EM-13960,VEN02,Standard Class,delivered,2018-05-18 18:20,2018-05-18 18:35,2018-05-19 9:27,2018-05-22 14:58
US-2017-117247,JE-15745,VEN02,Standard Class,delivered,2018-01-07 12:39,2018-01-07 12:47,?,2018-01-15 20:46
US-2014-117163,RB-19360,VEN03,Standard Class,delivered,2018-02-26 10:13,2018-02-26 10:32,2018-02-26 20:22,2018-03-04 15:22
CA-2017-135034,CD-11980,VEN02,First Class,delivered,2017-06-08 17:30,2017-06-08 19:20,2017-06-09 13:42,2017-06-19 20:19
CA-2016-120355,LC-16930,VEN03,Standard Class,delivered,2017-06-01 10:56,2017-06-01 11:05,2017-06-02 11:42,2017-06-07 15:35
CA-2014-131947,AG-10495,VEN02,Standard Class,delivered,2017-11-26 10:52,2017-11-26 11:14,?,2017-12-06 17:49
CA-2016-115525,VD-21670,VEN04,Standard Class,delivered,2018-05-11 14:43,2018-05-15 5:32,?,2018-05-21 12:42
CA-2015-141565,DJ-13630,VEN02,Standard Class,delivered,2018-05-04 11:19,2018-05-05 2:30,2018-05-07 12:13,2018-05-18 15:59
CA-2015-144043,AG-10525,VEN03,Standard Class,delivered,2017-08-16 12:17,2017-08-16 12:55,2017-08-16 21:39,2017-08-24 21:20
CA-2014-101462,DW-13585,VEN02,Standard Class,delivered,2018-01-24 9:08,2018-01-24 9:17,?,2018-01-30 15:38
CA-2016-138037,BW-11110,VEN02,Standard Class,delivered,2018-07-18 15:44,2018-07-18 15:55,2018-07-19 14:15,2018-07-25 17:19
CA-2015-109001,EB-13870,VEN03,Standard Class,delivered,2017-10-20 17:52,2017-10-20 18:08,2017-10-24 14:41,2017-11-10 22:05
CA-2017-149489,MC-17845,VEN04,First Class,delivered,2017-03-10 22:01,2017-03-10 22:01,2017-03-15 16:11,2017-03-21 10:07
CA-2017-129805,XP-21865,VEN03,Standard Class,delivered,2018-08-16 11:54,2018-08-16 12:10,2018-08-20 13:49,2018-08-28 0:12
US-2015-161466,PF-19165,VEN01,Second Class,delivered,2018-08-04 16:49,2018-08-04 17:04,2018-08-07 15:42,2018-08-13 22:36
CA-2015-124800,XP-21865,VEN02,Standard Class,delivered,2017-12-09 22:28,2017-12-09 22:36,2017-12-13 22:28,2017-12-24 12:16
CA-2015-119907,FP-14320,VEN02,Standard Class,delivered,2018-08-12 17:16,2018-08-12 17:30,2018-08-13 12:44,2018-08-20 23:34
US-2017-130603,AC-10420,VEN04,Standard Class,delivered,2017-03-22 7:14,2017-03-22 7:14,2017-03-23 14:42,2017-03-27 11:51
CA-2016-105781,BD-11500,VEN02,Standard Class,delivered,2017-03-14 10:20,2017-03-14 10:20,2017-03-17 10:41,2017-03-21 11:12
CA-2017-141103,BB-10990,VEN04,Standard Class,delivered,2018-06-15 7:41,2018-06-15 8:00,2018-06-15 14:15,2018-06-19 17:38
US-2017-116897,BD-11725,VEN02,First Class,delivered,2018-05-14 11:40,2018-05-14 11:58,2018-05-14 13:17,2018-05-18 12:46
CA-2015-138492,SB-20290,VEN03,Standard Class,delivered,2018-08-01 22:56,2018-08-03 2:35,2018-08-03 13:16,2018-08-11 21:31
CA-2014-132500,TH-21235,VEN02,Standard Class,delivered,2018-03-23 16:19,2018-03-23 16:30,2018-03-26 20:03,2018-03-29 17:09
