order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2016-154788,CC-12430,VEN02,Std Class,delivered,2018-07-12 0:07,2018-07-12 0:26,2018-07-16 13:02,2018-08-03 19:14,2018-08-10
CA-2015-160864,MY-17380,VEN02,,delivered,2018-04-11 21:13,2018-04-12 8:32,2018-04-13 19:22,2018-05-21 20:14,2018-05-08
US-2016-149790,AG-10675,VEN02,Std Class,delivered,2018-08-07 1:17,2018-08-08 3:24,2018-08-08 13:40,2018-08-13 18:24,2018-08-17
US-2016-156986,GG-14650,VEN01,Std Class,delivered,2018-03-02 10:01,2018-03-02 10:10,2018-03-06 0:29,2018-03-06 17:41,2018-03-14
CA-2017-123659,LH-16900,VEN02,,delivered,2017-12-01 17:33,2017-12-03 17:34,2017-12-05 0:32,2018-01-04 20:17,2018-01-05
CA-2017-110478,BS-11590,VEN02,Std Class,delivered,2017-06-19 18:00,2017-06-19 18:10,2017-06-20 15:47,2017-06-26 16:21,2017-07-10
US-2017-103247,RF-19840,VEN02,2nd Class,delivered,2018-01-10 11:22,2018-01-10 11:33,2018-01-15 16:24,2018-02-07 14:13,2018-02-21
CA-2014-165540,DK-13225,VEN02,Std Class,delivered,2018-02-06 9:26,2018-02-06 9:35,2018-02-14 22:16,2018-02-17 11:51,2018-02-22
CA-2015-156013,CW-11905,VEN02,Std Class,delivered,2018-01-18 9:03,2018-01-18 9:11,2018-01-19 10:54,2018-01-22 21:49,2018-02-02
CA-2017-159352,DJ-13630,VEN02,Std Class,delivered,2018-04-29 20:42,2018-04-29 20:54,2018-05-07 14:51,2018-05-10 19:16,2018-05-29
CA-2015-132465,MS-17830,VEN04,,delivered,2018-03-19 17:18,2018-03-19 17:49,2018-03-20 21:25,2018-03-23 0:51,2018-03-29
CA-2016-117408,DO-13435,VEN01,Std Class,delivered,2017-11-09 13:21,2017-11-09 13:35,2017-11-13 22:56,2017-11-21 22:07,2017-12-04
CA-2017-100636,MT-18070,VEN03,Std Class,delivered,2017-08-28 14:43,2017-08-28 14:55,2017-08-29 22:03,2017-09-01 20:19,2017-09-14
CA-2014-151953,LH-16900,VEN04,Std Class,delivered,2017-08-04 15:24,2017-08-05 3:03,2017-08-09 17:14,2017-08-15 20:18,2017-08-31
CA-2017-102309,MV-18190,VEN02,2nd Class,delivered,2018-07-22 17:13,2018-07-24 11:33,2018-07-31 9:25,2018-08-08 0:32,2018-08-17
CA-2017-133865,RP-19390,VEN02,Std Class,delivered,2018-01-22 14:14,2018-01-22 14:33,2018-01-24 18:08,2018-02-15 20:47,2018-02-19
US-2017-129777,SC-20770,VEN02,Std Class,delivered,2017-11-20 11:27,2017-11-20 11:46,2017-11-21 23:12,2017-11-22 22:46,2017-12-01
CA-2016-119074,NP-18325,VEN02,Std Class,delivered,2017-12-02 12:30,2017-12-04 16:31,2017-12-08 1:07,2017-12-21 19:37,2017-12-29
CA-2015-148635,KH-16510,VEN03,2nd Class,delivered,2018-05-30 14:53,2018-05-31 3:35,2018-06-04 14:50,2018-06-06 18:28,2018-06-28
CA-2017-101042,AF-10885,VEN03,Std Class,delivered,2017-10-10 14:03,2017-10-10 14:29,2017-10-10 20:52,2017-10-13 21:52,2017-10-27
CA-2014-111157,NF-18385,VEN01,Std Class,delivered,2017-07-04 11:00,2017-07-05 2:45,2017-07-05 12:57,2017-07-24 19:12,2017-08-01
CA-2015-115091,BN-11515,VEN02,Std Class,delivered,2017-05-07 22:09,2017-05-07 22:25,2017-05-09 10:31,2017-05-23 6:27,2017-06-05
CA-2017-102967,KB-16240,VEN02,,delivered,2017-08-02 3:47,2017-08-02 21:23,2017-08-04 18:13,2017-08-10 20:09,2017-08-24
US-2017-155999,BS-11590,VEN02,Std Class,delivered,2018-02-28 1:19,2018-03-01 2:35,2018-03-08 19:46,2018-03-20 21:41,2018-03-21
CA-2017-132934,AR-10510,VEN02,Std Class,delivered,2018-02-14 20:48,2018-02-14 21:07,2018-02-15 19:13,2018-02-27 13:35,2018-03-06
CA-2014-148782,RD-19810,VEN02,Std Class,delivered,2017-12-12 23:13,2017-12-12 23:27,2017-12-13 21:47,2018-01-18 0:48,2018-01-11
CA-2015-105627,MC-18130,VEN02,Std Class,delivered,2017-10-27 23:57,2017-10-30 16:31,2017-11-06 11:51,2017-11-09 18:46,2017-12-08
US-2016-164196,CC-12550,VEN03,Std Class,delivered,2018-04-26 18:31,2018-04-28 2:51,2018-04-30 13:48,2018-05-07 21:18,2018-05-24
CA-2016-101189,AG-10525,VEN02,Std Class,delivered,2018-08-02 17:53,2018-08-02 18:05,2018-08-03 10:01,2018-08-17 17:56,2018-08-30
CA-2014-118304,DS-13030,VEN02,Std Class,delivered,2017-06-23 0:00,2017-06-24 2:25,2017-06-26 17:03,2017-06-30 13:09,2017-07-17
CA-2014-124730,JB-15925,VEN01,Same Day,delivered,2017-09-05 9:33,2017-09-06 12:43,2017-09-12 21:25,2017-09-20 17:04,2017-09-27
CA-2016-152555,JL-15850,VEN02,2nd Class,delivered,2018-04-10 18:41,2018-04-10 18:55,2018-04-11 20:34,2018-04-12 21:04,2018-04-26
CA-2017-133620,RD-19810,VEN02,Std Class,delivered,2018-05-07 14:14,2018-05-07 16:33,2018-05-08 8:51,2018-05-21 19:58,2018-06-01
CA-2017-119424,AA-10480,VEN02,2nd Class,delivered,2018-02-24 15:50,2018-02-24 16:05,2018-02-26 21:13,2018-04-03 21:08,2018-03-21
CA-2017-154466,NG-18355,VEN02,1st Class,delivered,2018-02-22 1:14,2018-02-22 1:28,2018-02-22 21:19,2018-03-02 16:09,2018-03-15
CA-2017-100580,KL-16555,VEN01,Std Class,shipped,2017-10-07 19:02,2017-10-07 19:14,2017-10-09 20:17,,2017-11-07
CA-2015-109603,RC-19825,VEN03,Std Class,delivered,2017-11-02 9:19,2017-11-02 9:35,2017-11-06 19:48,2017-11-20 20:28,2017-11-29
CA-2016-163636,LR-16915,VEN01,2nd Class,delivered,2018-04-22 22:07,2018-04-24 17:46,2018-04-27 14:15,2018-05-03 17:51,2018-05-17
CA-2017-122504,LC-17140,VEN01,2nd Class,delivered,2017-07-28 10:05,2017-07-28 10:23,2017-07-31 15:36,2017-08-04 10:59,2017-08-23
CA-2016-146206,EM-13960,VEN02,2nd Class,delivered,2018-08-10 22:55,2018-08-10 23:24,2018-08-11 9:12,2018-08-16 19:46,2018-08-24
US-2016-131058,RF-19735,VEN02,,delivered,2018-06-03 13:33,2018-06-03 13:51,2018-06-04 11:12,2018-06-08 17:41,2018-07-11
US-2017-111745,SC-20695,VEN01,1st Class,delivered,2017-04-22 9:37,2017-04-25 7:55,2017-05-02 15:14,2017-05-11 16:25,2017-05-17
CA-2016-108210,CD-11980,VEN02,Same Day,delivered,2017-04-21 0:11,2017-04-21 1:05,2017-05-19 8:46,2017-06-08 13:22,2017-06-02
CA-2016-144645,PB-19105,VEN02,Std Class,delivered,2017-12-29 21:04,2017-12-29 21:11,2017-12-30 16:52,2018-01-06 11:13,2018-01-24
CA-2017-122595,SR-20740,VEN02,Std Class,delivered,2018-02-07 13:51,2018-02-07 14:10,2018-02-09 16:28,2018-02-19 16:25,2018-03-08
CA-2017-114552,MP-17470,VEN03,Std Class,delivered,2018-03-30 10:45,2018-04-03 5:08,2018-04-04 21:21,2018-04-06 21:06,2018-04-20
CA-2016-125850,SF-20200,VEN02,,delivered,2018-07-24 15:31,2018-07-24 15:44,2018-07-25 14:49,2018-07-27 17:34,2018-08-09
CA-2015-113040,GH-14485,VEN01,Std Class,delivered,2017-10-21 15:58,2017-10-21 16:14,2017-10-25 18:35,2017-11-03 16:38,2017-11-13
CA-2016-166912,CS-12400,VEN01,1st Class,delivered,2017-11-18 23:19,2017-11-19 23:15,2017-11-20 22:19,2017-11-29 12:23,2017-12-12
CA-2016-108987,AS-10225,VEN01,2nd Class,delivered,2018-06-15 20:16,2018-06-15 20:41,2018-06-18 12:04,2018-06-26 19:14,2018-07-17
CA-2015-132906,GK-14620,VEN02,Std Class,delivered,2017-10-20 8:41,2017-10-20 9:49,2017-10-20 16:19,2017-10-25 15:13,2017-11-09
CA-2017-145877,CB-12025,VEN02,2nd Class,delivered,2018-02-09 17:37,2018-02-15 3:51,2018-02-15 19:28,2018-02-26 15:18,2018-03-08
CA-2017-144932,AG-10525,VEN02,1st Class,delivered,2017-11-23 18:41,2017-11-23 18:49,2017-11-25 15:12,2017-12-09 18:09,2017-12-18
CA-2017-154074,ES-14080,VEN02,2nd Class,delivered,2017-07-26 10:05,2017-07-26 10:15,2017-08-10 12:33,2017-09-19 16:15,2017-08-29
CA-2016-152800,BS-11755,VEN01,1st Class,delivered,2018-06-24 12:56,2018-06-24 13:18,2018-06-26 11:25,2018-07-02 14:05,2018-07-20
US-2017-125647,ES-14080,VEN02,Std Class,delivered,2018-05-17 16:38,2018-05-18 0:14,2018-05-18 16:09,2018-05-22 19:51,2018-05-25
CA-2017-151750,CC-12670,VEN02,Std Class,delivered,2018-05-07 11:20,2018-05-07 17:56,2018-05-11 10:03,2018-05-17 17:56,2018-05-25
CA-2015-136469,DV-13465,VEN02,,delivered,2018-01-31 1:35,2018-02-01 2:10,2018-02-01 22:48,2018-02-23 2:13,2018-02-26
CA-2016-129280,BK-11260,VEN03,1st Class,delivered,2017-07-18 17:02,2017-07-19 17:24,2017-07-20 16:16,2017-07-31 20:51,2017-08-22
CA-2016-140249,CK-12325,VEN01,Std Class,delivered,2017-08-10 18:04,2017-08-10 18:15,2017-08-14 14:16,2017-08-25 19:37,2017-09-01
CA-2017-146269,KC-16675,VEN02,Same Day,delivered,2018-05-08 17:10,2018-05-08 17:35,2018-05-09 15:08,2018-05-12 2:08,2018-05-30
US-2015-163685,DP-13105,VEN04,,delivered,2017-05-04 12:57,2017-05-04 13:10,2017-05-05 11:50,2017-05-08 10:27,2017-05-25
CA-2015-107083,CK-12760,VEN02,Std Class,delivered,2018-05-19 11:11,2018-05-19 11:40,2018-05-21 14:40,2018-05-22 15:22,2018-06-08
CA-2015-161263,DS-13030,VEN02,Std Class,delivered,2018-06-19 9:28,2018-06-19 9:58,2018-06-19 15:36,2018-06-20 18:41,2018-07-04
CA-2016-113236,JL-15850,VEN02,2nd Class,delivered,2017-09-12 22:53,2017-09-12 23:10,2017-09-14 19:49,2017-09-20 20:38,2017-10-02
CA-2017-117436,JD-16150,VEN02,,delivered,2018-04-01 13:15,2018-04-03 5:49,2018-04-04 18:58,2018-04-11 18:15,2018-04-23
CA-2014-113929,JD-16060,VEN02,Std Class,delivered,2018-05-27 18:02,2018-05-27 18:15,2018-05-28 15:16,2018-06-11 19:31,2018-07-16
US-2014-133949,CB-12025,VEN01,Same Day,delivered,2018-05-03 22:30,2018-05-03 22:52,2018-05-04 10:29,2018-05-10 17:58,2018-05-28
US-2015-126214,CS-12400,VEN02,2nd Class,delivered,2018-05-05 20:55,2018-05-07 8:51,2018-05-07 14:05,2018-05-14 18:15,2018-05-30
CA-2016-152646,DK-13090,VEN04,Std Class,delivered,2018-02-04 21:02,2018-02-04 21:15,2018-02-06 0:16,2018-02-15 23:27,2018-03-05
CA-2017-141117,CA-12265,VEN02,Std Class,delivered,2018-03-25 21:34,2018-03-25 21:48,2018-03-26 22:38,2018-03-27 15:48,2018-04-20
CA-2016-123414,CC-12430,VEN01,Std Class,delivered,2017-09-10 12:40,2017-09-10 12:55,2017-09-12 20:49,2017-09-18 20:15,2017-10-03
CA-2015-163181,AF-10885,VEN02,Std Class,delivered,2018-01-19 15:41,2018-01-19 15:56,2018-01-22 23:56,2018-01-30 14:37,2018-02-14
US-2014-150119,ES-14020,VEN03,Std Class,delivered,2018-01-19 23:43,2018-01-19 23:50,2018-01-22 18:51,2018-01-25 18:04,2018-02-15
CA-2017-165204,LH-16900,VEN02,,delivered,2017-06-29 15:09,2017-06-29 15:23,2017-06-29 15:33,2017-07-04 15:25,2017-07-19
CA-2017-138289,BW-11110,VEN02,2nd Class,delivered,2018-02-19 15:19,2018-02-19 16:27,2018-02-20 20:39,2018-02-21 22:12,2018-03-05
CA-2017-159954,CA-12310,VEN02,,delivered,2018-07-23 12:55,2018-07-24 11:32,2018-07-30 12:15,2018-08-06 11:48,2018-08-17
CA-2015-141250,RB-19795,VEN02,Std Class,delivered,2018-07-18 20:32,2018-07-18 21:02,2018-07-20 13:57,2018-07-25 19:41,2018-08-06
CA-2016-101791,EB-13870,VEN04,Std Class,delivered,2018-02-20 18:27,2018-02-22 11:31,2018-02-27 17:39,2018-03-08 23:40,2018-03-15
CA-2016-158778,LC-16930,VEN02,Std Class,delivered,2018-01-12 11:35,2018-01-12 11:48,2018-01-13 1:18,2018-01-29 23:08,2018-02-09
CA-2017-112333,DP-13165,VEN02,Std Class,delivered,2018-07-26 12:43,2018-07-26 13:04,2018-07-30 10:35,2018-08-09 16:12,2018-08-22
CA-2016-123274,TB-21595,VEN02,Std Class,canceled,2017-05-01 16:12,,,,2017-05-30
CA-2015-119291,CL-12565,VEN03,1st Class,delivered,2018-01-08 19:30,2018-01-08 19:48,2018-01-09 19:33,2018-01-17 22:52,2018-02-01
CA-2016-127243,NP-18325,VEN04,Std Class,delivered,2018-08-22 21:47,2018-08-22 22:04,2018-08-24 5:15,2018-08-30 17:11,2018-09-12
CA-2017-139402,MR-17545,VEN02,Std Class,delivered,2017-11-05 15:17,2017-11-05 15:30,2017-11-07 15:28,2017-11-08 22:59,2017-11-27
CA-2017-102155,VD-21670,VEN02,Std Class,delivered,2018-02-22 0:06,2018-02-22 0:30,2018-02-22 22:12,2018-03-08 12:12,2018-03-20
CA-2017-158246,AG-10525,VEN02,1st Class,delivered,2017-07-20 21:50,2017-07-20 22:03,2017-07-25 21:47,2017-07-31 19:49,2017-08-11
CA-2017-159149,JP-15520,VEN01,1st Class,delivered,2018-06-11 17:19,2018-06-12 4:57,2018-06-14 13:06,2018-06-20 14:21,2018-07-13
CA-2016-111493,JH-15910,VEN02,1st Class,delivered,2018-02-09 12:24,2018-02-10 11:35,2018-02-14 20:21,2018-02-26 15:41,2018-03-07
CA-2016-157245,GD-14590,VEN02,Std Class,delivered,2017-10-26 14:21,2017-10-27 19:46,2017-10-31 22:05,2017-11-13 19:07,2017-11-28
US-2016-112970,CR-12625,VEN03,1st Class,delivered,2017-10-12 20:39,2017-10-12 20:49,2017-10-16 19:55,2017-10-26 21:40,2017-11-10
CA-2014-142727,TT-21070,VEN02,2nd Class,delivered,2017-05-05 16:46,2017-05-05 16:55,2017-05-09 15:10,2017-05-29 13:47,2017-05-31
CA-2015-107937,AG-10900,VEN02,Std Class,delivered,2018-08-19 9:51,2018-08-21 4:50,2018-08-21 15:24,2018-08-22 21:20,2018-08-27
CA-2017-157931,LH-17155,VEN02,2nd Class,delivered,2018-01-12 13:44,2018-01-15 10:10,2018-01-16 21:28,2018-01-31 20:41,2018-02-07
CA-2015-126739,BM-11785,VEN04,2nd Class,delivered,2018-03-06 12:04,2018-03-06 12:15,2018-03-07 21:13,2018-04-05 23:58,2018-03-27
CA-2014-169852,AR-10825,VEN02,Std Class,delivered,2018-07-15 21:39,2018-07-15 21:50,2018-07-24 14:13,2018-07-25 19:48,2018-08-01
US-2015-136987,BW-11110,VEN01,2nd Class,delivered,2018-08-25 14:20,2018-08-25 14:30,2018-08-27 12:50,2018-08-28 21:55,2018-09-03
CA-2014-107139,NG-18355,VEN01,Std Class,delivered,2018-07-11 8:57,2018-07-11 9:10,2018-07-18 13:31,2018-07-27 21:14,2018-08-02
CA-2016-101938,OT-18730,VEN02,Std Class,delivered,2018-05-24 15:25,2018-05-24 15:53,2018-05-25 14:45,2018-06-04 21:24,2018-06-21
CA-2016-117226,DO-13435,VEN01,,canceled,2017-11-05 13:58,,,,2017-11-17
CA-2017-133431,FP-14320,VEN01,,delivered,2017-10-09 8:49,2017-10-09 9:04,2017-10-09 20:23,2017-10-10 20:32,2017-10-25
CA-2014-107755,JE-15745,VEN02,Std Class,delivered,2018-08-17 19:51,2018-08-20 16:31,2018-08-22 13:16,2018-08-23 14:36,2018-08-22
CA-2014-158771,AB-10060,VEN02,Same Day,delivered,2017-04-20 13:07,2017-04-20 13:22,2017-04-20 15:44,2017-04-26 8:56,2017-05-12
CA-2014-124023,RB-19360,VEN02,1st Class,delivered,2018-04-02 22:31,2018-04-02 22:48,2018-04-03 22:39,2018-04-05 0:26,2018-04-12
CA-2015-132388,EB-13870,VEN03,1st Class,delivered,2017-12-12 9:34,2017-12-12 9:50,2017-12-12 19:21,2017-12-16 12:44,2017-12-29
CA-2014-140165,RA-19285,VEN02,1st Class,delivered,2018-03-22 20:38,2018-03-22 20:50,2018-03-23 17:48,2018-05-07 12:31,2018-04-23
CA-2014-161508,SA-20830,VEN03,Std Class,delivered,2017-10-30 19:39,2017-10-31 4:06,2017-11-01 14:22,2017-11-07 16:11,2017-11-16
CA-2016-146836,GT-14710,VEN02,Same Day,delivered,2018-05-13 12:19,2018-05-13 12:32,2018-05-15 14:12,2018-05-19 18:11,2018-05-29
CA-2017-111647,SN-20710,VEN02,,delivered,2017-07-24 22:15,2017-07-24 22:30,2017-07-25 22:03,2017-08-01 19:07,2017-08-17
CA-2017-144750,MO-17800,VEN02,Same Day,delivered,2018-04-20 16:17,2018-04-24 19:01,2018-04-23 22:41,2018-05-03 15:42,2018-05-09
US-2014-147704,BW-11110,VEN02,Std Class,delivered,2018-05-09 0:22,2018-05-11 3:37,2018-05-11 13:17,2018-05-15 18:04,2018-05-22
CA-2015-109190,HK-14890,VEN01,Std Class,delivered,2018-01-12 16:21,2018-01-12 16:31,2018-01-16 13:06,2018-03-15 20:25,2018-02-08
CA-2014-127187,JL-15850,VEN02,Std Class,delivered,2017-11-27 16:40,2017-11-27 16:52,2017-11-30 15:58,2017-12-04 21:04,2017-12-15
US-2017-152842,MT-18070,VEN02,Std Class,delivered,2018-01-12 12:45,2018-01-12 12:54,2018-01-19 11:58,2018-01-31 22:13,2018-02-05
CA-2014-154963,AB-10165,VEN01,Std Class,delivered,2018-05-06 16:30,2018-05-07 9:13,2018-05-07 13:08,2018-05-15 17:32,2018-06-07
CA-2015-134201,RA-19885,VEN02,Std Class,delivered,2018-01-23 10:05,2018-01-23 10:20,2018-01-23 20:51,2018-01-26 20:41,2018-02-07
CA-2017-114258,RC-19825,VEN01,2nd Class,delivered,2018-01-04 19:43,2018-01-04 19:50,2018-01-18 13:18,2018-01-26 19:19,2018-02-20
CA-2016-159940,DB-13210,VEN02,2nd Class,delivered,2017-10-15 17:12,2017-10-15 17:56,2017-10-17 21:05,2017-10-23 22:04,2017-11-01
CA-2015-109337,MM-18280,VEN02,2nd Class,delivered,2017-09-06 13:07,2017-09-06 13:15,2017-09-12 19:58,2017-09-18 20:12,2017-09-26
CA-2016-158099,RB-19465,VEN02,1st Class,delivered,2018-07-19 18:01,2018-07-20 15:25,2018-07-23 8:56,2018-08-01 19:47,2018-08-10
CA-2016-168830,KM-16720,VEN02,Std Class,delivered,2017-08-03 14:42,2017-08-03 16:15,2017-08-03 20:49,2017-08-08 18:00,2017-09-11
CA-2016-169824,PB-19105,VEN01,Std Class,delivered,2017-03-26 20:25,2017-03-27 20:30,2017-03-30 14:58,2017-04-07 16:50,2017-04-18
CA-2017-149881,MR-17545,VEN02,1st Class,delivered,2017-08-21 18:36,2017-08-21 18:50,2017-08-25 19:33,2017-08-28 16:20,2017-09-06
CA-2014-151946,EM-13960,VEN03,Std Class,delivered,2018-05-25 13:00,2018-05-25 13:13,2018-05-28 14:37,2018-06-02 13:50,2018-06-14
CA-2016-146766,EB-13840,VEN01,Same Day,delivered,2018-02-18 20:13,2018-02-18 21:15,2018-02-19 21:13,2018-02-23 19:57,2018-03-12
CA-2016-158155,PO-19180,VEN01,Std Class,delivered,2017-03-02 9:15,2017-03-02 9:25,2017-03-08 10:43,2017-03-15 8:07,2017-03-27
CA-2015-148250,TS-21610,VEN02,Std Class,delivered,2018-01-18 2:11,2018-01-18 2:30,2018-01-19 16:42,2018-01-30 19:19,2018-02-19
CA-2017-140963,MC-18130,VEN02,,delivered,2018-07-29 12:47,2018-08-01 16:31,2018-07-31 15:00,2018-08-03 18:20,2018-08-10
CA-2016-127642,JM-15250,VEN03,1st Class,delivered,2018-05-12 19:22,2018-05-12 19:35,2018-05-28 13:29,2018-06-04 22:09,2018-06-07
US-2017-156083,CB-12025,VEN02,Std Class,delivered,2018-03-09 12:18,2018-03-09 13:08,2018-03-12 20:06,2018-04-04 19:32,2018-03-27
CA-2016-100671,KD-16270,VEN02,1st Class,delivered,2018-07-31 14:56,2018-07-31 15:44,2018-08-06 15:09,2018-08-09 19:03,2018-08-27
CA-2016-154060,MJ-17740,VEN03,Std Class,delivered,2017-02-15 22:48,2017-02-15 22:55,2017-02-17 10:10,2017-03-01 10:45,2017-03-14
CA-2015-148873,RC-19960,VEN02,Std Class,shipped,2018-03-12 10:32,2018-03-12 11:15,2018-03-14 22:32,,2018-04-06
CA-2017-140480,TS-21205,VEN03,Std Class,delivered,2018-02-01 11:48,2018-02-02 19:50,2018-02-06 22:46,2018-02-17 0:25,2018-02-26
CA-2017-105480,MG-18145,VEN03,Std Class,delivered,2018-07-14 21:17,2018-07-15 21:15,2018-07-16 18:34,2018-07-26 20:45,2018-08-06
CA-2014-125556,KW-16435,VEN02,2nd Class,delivered,2018-06-27 17:28,2018-06-27 17:51,2018-06-28 16:26,2018-07-03 16:48,2018-07-23
CA-2015-110744,TP-21130,VEN02,Std Class,delivered,2018-07-22 6:24,2018-07-23 11:32,2018-07-25 6:36,2018-07-30 18:05,2018-08-14
US-2016-158309,PH-18790,VEN02,1st Class,delivered,2018-01-06 12:12,2018-01-06 12:27,2018-01-10 15:56,2018-01-26 17:07,2018-02-09
CA-2016-134775,CC-12550,VEN02,1st Class,delivered,2018-03-10 20:39,2018-03-10 21:40,2018-03-14 18:28,2018-03-21 20:32,2018-03-28
CA-2015-113145,EM-13960,VEN01,Std Class,delivered,2017-07-16 11:58,2017-07-18 17:30,2017-07-19 20:12,2017-08-02 16:21,2017-08-08
US-2016-113677,JL-15175,VEN02,Std Class,delivered,2017-11-15 22:30,2017-11-15 22:46,2017-11-16 22:18,2017-11-28 19:26,2017-12-08
CA-2016-100307,DB-13210,VEN02,Std Class,delivered,2017-10-26 19:29,2017-10-26 19:46,2017-10-27 20:09,2017-11-03 16:12,2017-11-21
CA-2017-162250,RL-19615,VEN02,Same Day,delivered,2017-10-24 15:12,2017-10-24 15:36,2017-10-25 19:34,2017-11-06 21:37,2017-11-21
CA-2015-142937,AR-10405,VEN02,,delivered,2018-07-24 14:59,2018-07-24 15:10,2018-07-27 13:55,2018-07-30 19:21,2018-08-14
CA-2017-155740,DB-13210,VEN02,1st Class,delivered,2017-09-23 14:56,2017-09-25 17:44,2017-10-02 23:47,2017-10-18 22:35,2017-10-23
CA-2016-146143,JK-15640,VEN01,Std Class,delivered,2017-05-01 20:47,2017-05-01 21:02,2017-05-03 10:48,2017-05-09 8:16,2017-05-29
CA-2014-132010,JE-16165,VEN02,1st Class,delivered,2017-10-19 16:07,2017-10-21 3:05,2017-11-01 18:58,2017-11-06 16:48,2017-12-05
CA-2017-155089,KW-16435,VEN02,Std Class,shipped,2017-04-17 22:30,2017-04-17 22:45,2017-04-18 15:06,,2017-05-16
US-2014-102715,BS-11590,VEN02,2nd Class,delivered,2017-03-29 16:53,2017-03-30 2:11,2017-03-31 18:23,2017-04-20 10:09,2017-05-09
CA-2014-114314,LH-16900,VEN02,Std Class,delivered,2018-07-13 18:45,2018-07-17 7:31,2018-07-19 14:02,2018-07-23 20:32,2018-08-02
CA-2017-135650,AJ-10780,VEN01,Std Class,delivered,2018-08-12 12:57,2018-08-12 13:05,2018-08-13 12:04,2018-08-14 19:11,2018-08-20
CA-2015-158939,PB-19150,VEN01,Std Class,delivered,2018-06-14 14:54,2018-06-14 15:20,2018-06-15 14:29,2018-06-20 11:35,2018-07-04
CA-2014-103219,DJ-13420,VEN02,Std Class,delivered,2018-08-10 21:11,2018-08-10 21:25,2018-08-14 14:14,2018-08-23 19:42,2018-09-03
CA-2014-119529,MS-17365,VEN02,,delivered,2017-08-24 16:36,2017-08-25 15:05,2017-08-31 21:26,2017-09-01 17:27,2017-09-06
US-2015-120957,DV-13465,VEN02,Same Day,delivered,2017-02-08 14:36,2017-02-08 14:45,2017-02-09 16:08,2017-02-13 10:05,2017-03-09
CA-2014-164861,JK-15370,VEN04,2nd Class,delivered,2017-08-17 13:34,2017-08-17 15:50,2017-08-21 16:16,2017-08-23 20:31,2017-09-01
CA-2016-101742,JM-15265,VEN01,2nd Class,delivered,2017-11-15 18:51,2017-11-15 19:06,2017-11-16 15:28,2017-11-27 18:04,2017-12-08
CA-2017-132976,AR-10825,VEN01,Std Class,delivered,2017-07-27 23:29,2017-07-27 23:45,2017-07-31 17:27,2017-08-07 20:32,2017-08-22
CA-2014-101175,MP-17965,VEN03,Std Class,delivered,2018-06-20 11:08,2018-06-20 11:26,2018-06-20 14:50,2018-06-21 19:45,2018-07-03
CA-2015-144267,PC-18745,VEN02,,delivered,2018-04-11 23:03,2018-04-11 23:15,2018-04-13 0:32,2018-04-18 22:08,2018-04-30
CA-2017-143434,JL-15850,VEN02,Std Class,delivered,2017-03-31 15:44,2017-03-31 15:55,2017-04-03 14:49,2017-04-07 15:43,2017-04-25
CA-2017-104577,JD-16060,VEN03,Std Class,delivered,2017-12-04 21:45,2017-12-05 8:41,2017-12-05 21:42,2017-12-11 16:41,2017-12-20
US-2014-117170,EL-13735,VEN02,,delivered,2017-10-26 23:16,2017-10-26 23:30,2017-10-30 14:14,2017-11-06 22:14,2017-11-14
CA-2016-156685,AF-10885,VEN01,2nd Class,delivered,2018-04-27 19:32,2018-04-28 3:33,2018-04-30 14:23,2018-05-08 16:52,2018-05-23
CA-2016-120530,MP-17470,VEN01,Std Class,delivered,2017-01-19 20:45,2017-01-21 3:10,2017-01-25 9:24,2017-01-30 19:47,2017-02-17
US-2016-148110,CA-12310,VEN02,Std Class,delivered,2017-12-21 20:16,2017-12-21 20:30,2017-12-26 14:17,2017-12-28 18:49,2018-01-17
CA-2015-142041,RB-19795,VEN02,2nd Class,delivered,2017-02-22 9:19,2017-02-22 9:31,2017-02-22 10:36,2017-03-01 8:27,2017-03-23
CA-2017-105193,CC-12430,VEN02,Std Class,delivered,2018-05-03 0:34,2018-05-03 0:58,2018-05-03 10:12,2018-05-04 17:58,2018-05-16
CA-2015-119550,SH-20395,VEN02,Std Class,delivered,2018-01-31 22:52,2018-01-31 23:10,2018-02-01 19:34,2018-02-05 20:41,2018-02-16
US-2016-111290,MH-17785,VEN02,Std Class,delivered,2017-11-29 18:05,2017-11-29 18:14,2017-12-04 18:38,2017-12-20 20:22,2017-12-27
US-2014-107993,AP-10915,VEN02,Std Class,delivered,2018-01-08 21:44,2018-01-10 10:32,2018-01-11 23:23,2018-01-19 0:54,2018-02-06
CA-2016-130393,CK-12205,VEN03,2nd Class,delivered,2018-01-28 1:08,2018-01-30 3:47,2018-01-31 22:04,2018-02-05 14:52,2018-02-22
CA-2016-155747,CS-12250,VEN01,Std Class,delivered,2018-07-25 9:17,2018-07-25 9:30,2018-07-25 15:31,2018-08-02 22:51,2018-08-20
US-2016-106313,LS-16975,VEN01,Std Class,delivered,2017-12-31 18:40,2017-12-31 18:51,2018-01-04 13:49,2018-01-11 20:22,2018-02-02
CA-2017-133074,LH-17020,VEN01,Std Class,delivered,2018-04-30 20:09,2018-05-01 3:14,2018-05-03 12:37,2018-05-11 16:56,2018-05-18
CA-2016-144148,BE-11335,VEN02,Std Class,delivered,2017-09-13 22:52,2017-09-13 23:05,2017-09-14 20:24,2017-09-22 21:08,2017-09-29
