order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2014-103429,JD-15895,VEN02,First Class,delivered,04/24/2018 12:19,04/24/2018 19:17,04/26/2018 14:45,05/09/2018 23:26,05/11/2018 00:00
US-2017-141852,AS-10225,VEN02,Standard Class,delivered,06/20/2018 20:58,06/20/2018 21:18,06/22/2018 14:18,06/25/2018 19:03,07/11/2018 00:00
CA-2015-111017,AH-10210,VEN02,Standard Class,delivered,08/17/2018 23:24,08/17/2018 23:35,08/21/2018 15:03,08/30/2018 15:37,09/28/2018 00:00
CA-2017-120376,DO-13435,VEN02,First Class,delivered,09/11/2017 13:16,09/11/2017 13:30,09/13/2017 21:35,09/21/2017 20:44,09/28/2017 00:00
CA-2015-165813,DP-13000,VEN02,Second Class,delivered,07/24/2017 11:52,07/24/2017 12:05,07/24/2017 21:06,08/07/2017 16:17,08/04/2017 00:00
CA-2017-109715,BD-11725,VEN01,Standard Class,delivered,04/01/2018 17:22,04/01/2018 17:35,04/02/2018 19:41,04/11/2018 23:15,04/23/2018 00:00
CA-2014-110639,TB-21520,VEN02,Same Day,delivered,04/09/2018 15:36,04/09/2018 15:51,04/10/2018 22:11,05/12/2018 00:28,05/07/2018 00:00
CA-2016-127698,ME-17725,VEN02,Same Day,delivered,10/13/2017 08:57,10/13/2017 09:14,10/16/2017 16:25,10/24/2017 23:18,11/10/2017 00:00
CA-2017-169474,BB-10990,VEN01,Standard Class,delivered,06/30/2017 09:29,07/01/2017 04:43,07/10/2017 19:04,07/20/2017 20:48,07/31/2017 00:00
CA-2014-143385,BD-11605,VEN03,,delivered,05/29/2018 18:09,05/29/2018 18:36,06/04/2018 12:02,06/06/2018 17:32,06/21/2018 00:00
CA-2015-133494,TT-21070,VEN02,Standard Class,delivered,07/14/2018 19:44,07/17/2018 04:31,07/17/2018 14:28,08/01/2018 17:41,08/02/2018 00:00
CA-2016-164637,SM-20005,VEN01,Standard Class,delivered,01/17/2018 11:26,01/18/2018 02:11,01/23/2018 22:23,02/05/2018 16:57,02/21/2018 00:00
US-2017-126053,JS-15940,VEN03,First Class,delivered,08/09/2018 13:59,08/11/2018 02:55,08/14/2018 10:11,08/27/2018 20:04,08/20/2018 00:00
CA-2017-120999,FH-14365,VEN01,Standard Class,delivered,05/30/2018 02:41,05/30/2018 03:24,05/30/2018 13:39,06/22/2018 22:41,07/18/2018 00:00
CA-2017-156958,PJ-19015,VEN02,First Class,delivered,07/21/2018 11:58,07/21/2018 12:10,07/24/2018 13:27,07/25/2018 18:03,08/17/2018 00:00
CA-2016-138478,NG-18355,VEN02,Second Class,delivered,03/23/2017 15:29,03/23/2017 15:43,03/27/2017 10:20,03/31/2017 20:20,04/19/2017 00:00
CA-2015-166338,LR-16915,VEN01,First Class,delivered,05/08/2017 15:26,05/09/2017 09:35,05/12/2017 08:51,05/16/2017 19:42,05/22/2017 00:00
CA-2017-102729,DJ-13420,VEN02,Standard Class,delivered,10/07/2016 10:45,10/07/2016 12:13,10/11/2016 12:13,10/14/2016 12:13,11/25/2016 00:00
CA-2014-142965,CG-12520,VEN01,Same Day,delivered,11/24/2017 23:39,11/28/2017 03:33,11/30/2017 21:08,12/07/2017 15:22,12/14/2017 00:00
US-2015-136476,SK-19990,VEN02,Standard Class,delivered,08/11/2018 20:58,08/13/2018 10:10,08/15/2018 13:54,08/20/2018 22:57,08/28/2018 00:00
CA-2014-124247,BB-11545,VEN02,Standard Class,delivered,01/08/2018 19:24,01/08/2018 19:35,01/09/2018 19:16,01/16/2018 04:28,02/02/2018 00:00
CA-2017-123778,EG-13900,VEN03,Standard Class,delivered,11/09/2017 16:05,11/09/2017 16:26,11/14/2017 21:59,11/21/2017 18:47,12/05/2017 00:00
CA-2017-112487,DB-13615,VEN03,,delivered,02/18/2018 12:55,02/18/2018 14:06,02/19/2018 20:23,03/05/2018 16:13,03/22/2018 00:00
CA-2017-155362,MZ-17515,VEN02,Standard Class,delivered,12/07/2017 16:07,12/07/2017 16:16,12/08/2017 21:54,12/15/2017 15:32,01/04/2018 00:00
CA-2016-133872,ES-14020,VEN01,First Class,delivered,01/13/2017 20:53,01/14/2017 02:42,01/16/2017 12:25,01/20/2017 14:14,02/27/2017 00:00
CA-2016-162110,NP-18670,VEN03,Standard Class,delivered,10/10/2016 15:01,10/10/2016 15:44,11/14/2016 07:41,12/14/2016 08:03,12/14/2016 00:00
CA-2016-136924,RP-19390,VEN03,First Class,delivered,02/24/2018 17:02,02/24/2018 17:15,02/28/2018 15:55,03/17/2018 00:08,03/22/2018 00:00
US-2015-153500,LS-16975,VEN02,First Class,delivered,03/19/2018 10:02,03/21/2018 02:48,03/23/2018 23:51,04/24/2018 23:33,04/06/2018 00:00
CA-2014-111773,BS-11755,VEN01,Standard Class,delivered,04/10/2018 19:29,04/10/2018 20:30,04/13/2018 22:25,04/23/2018 18:50,05/18/2018 00:00
CA-2015-132374,RP-19390,VEN02,Second Class,shipped,06/04/2018 19:34,06/05/2018 14:31,06/06/2018 15:47,,07/19/2018 00:00
US-2015-145121,LP-17080,VEN02,Standard Class,delivered,02/19/2018 15:37,02/19/2018 15:50,02/20/2018 21:37,03/06/2018 19:08,03/14/2018 00:00
CA-2015-142377,MC-17605,VEN03,Standard Class,delivered,11/24/2017 11:08,11/24/2017 13:57,11/27/2017 19:18,11/30/2017 23:28,12/19/2017 00:00
CA-2015-138331,BS-11755,VEN03,Standard Class,delivered,08/06/2018 10:58,08/07/2018 10:50,08/08/2018 14:27,08/14/2018 19:06,08/28/2018 00:00
CA-2017-144484,GB-14530,VEN02,Same Day,delivered,08/22/2018 17:23,08/22/2018 17:35,08/23/2018 11:30,08/24/2018 18:16,08/28/2018 00:00
US-2016-156097,RA-19885,VEN04,Same Day,delivered,08/30/2017 16:03,08/30/2017 16:15,08/31/2017 19:29,09/26/2017 08:04,10/03/2017 00:00
CA-2017-159464,CS-11950,VEN02,First Class,delivered,01/08/2018 12:08,01/08/2018 12:29,01/09/2018 14:30,01/22/2018 15:35,02/07/2018 00:00
CA-2016-157763,DR-12880,VEN02,Standard Class,delivered,05/25/2018 23:05,05/25/2018 23:37,05/29/2018 13:09,06/04/2018 14:08,07/11/2018 00:00
CA-2015-114468,DC-13285,VEN02,Same Day,delivered,05/22/2017 11:08,05/24/2017 03:10,05/24/2017 10:45,06/06/2017 17:28,06/13/2017 00:00
CA-2014-151708,JF-15355,VEN04,Standard Class,delivered,07/19/2018 23:13,07/20/2018 10:45,07/23/2018 06:39,08/09/2018 19:41,08/16/2018 00:00
CA-2017-139311,AR-10825,VEN02,First Class,delivered,06/08/2018 22:27,06/08/2018 22:57,06/11/2018 14:05,06/15/2018 01:06,06/28/2018 00:00
CA-2015-139780,BE-11335,VEN02,Second Class,delivered,11/13/2017 17:11,11/15/2017 02:36,11/16/2017 15:18,12/01/2017 12:23,12/04/2017 00:00
US-2014-112914,MC-18130,VEN02,Standard Class,delivered,06/13/2018 21:07,06/13/2018 21:37,06/14/2018 14:53,06/21/2018 18:54,07/17/2018 00:00
CA-2016-144785,KD-16270,VEN02,Standard Class,delivered,05/10/2018 12:46,05/10/2018 13:11,05/16/2018 11:00,05/23/2018 18:51,06/01/2018 00:00
CA-2016-148208,EM-14095,VEN02,Standard Class,delivered,02/11/2018 23:05,02/11/2018 23:28,02/15/2018 18:17,02/19/2018 12:34,03/01/2018 00:00
CA-2016-141586,NG-18355,VEN01,First Class,delivered,10/26/2017 22:54,10/26/2017 23:06,10/27/2017 18:49,10/31/2017 21:28,11/14/2017 00:00
CA-2014-116834,NF-18385,VEN01,Standard Class,delivered,12/27/2017 20:12,12/27/2017 20:19,01/17/2018 20:28,01/31/2018 23:36,02/05/2018 00:00
CA-2017-127922,AT-10735,VEN01,Standard Class,delivered,12/06/2017 14:37,12/06/2017 14:52,12/07/2017 19:28,12/09/2017 15:17,01/02/2018 00:00
CA-2016-112109,AS-10135,VEN02,Standard Class,delivered,08/27/2017 18:35,08/28/2017 18:45,08/29/2017 14:28,09/06/2017 19:29,09/15/2017 00:00
CA-2015-162047,SC-20695,VEN02,First Class,delivered,12/01/2017 20:33,12/01/2017 21:24,12/04/2017 16:52,12/15/2017 18:48,01/03/2018 00:00
CA-2014-144414,SN-20710,VEN02,Standard Class,delivered,06/13/2018 16:07,06/13/2018 16:39,06/18/2018 15:19,06/25/2018 22:05,07/18/2018 00:00
CA-2017-105886,LH-17155,VEN01,Standard Class,delivered,07/14/2018 18:14,07/17/2018 04:32,07/17/2018 11:18,07/23/2018 17:58,08/20/2018 00:00
US-2014-112949,JL-15835,VEN02,Standard Class,delivered,06/25/2018 21:12,06/25/2018 21:37,06/26/2018 16:29,06/28/2018 22:24,07/23/2018 00:00
US-2017-148831,BD-11500,VEN02,First Class,delivered,08/11/2018 13:15,08/11/2018 13:25,08/13/2018 15:29,08/16/2018 13:17,08/23/2018 00:00
CA-2017-101805,AT-10735,VEN01,Standard Class,delivered,07/06/2017 15:10,07/06/2017 15:23,07/07/2017 19:39,07/08/2017 14:18,07/19/2017 00:00
CA-2015-122973,RB-19360,VEN02,Second Class,delivered,08/16/2018 00:18,08/16/2018 16:38,08/16/2018 13:17,08/23/2018 17:07,09/06/2018 00:00
CA-2017-167640,SA-20830,VEN02,Standard Class,delivered,10/06/2017 08:49,10/06/2017 09:07,10/11/2017 11:07,10/18/2017 21:54,11/08/2017 00:00
CA-2017-122105,JD-15895,VEN01,Standard Class,delivered,05/02/2017 16:35,05/03/2017 14:45,05/05/2017 15:08,05/15/2017 12:47,05/25/2017 00:00
US-2017-152569,AM-10360,VEN02,Standard Class,delivered,04/23/2017 16:37,04/23/2017 16:50,04/25/2017 10:59,05/10/2017 16:11,05/23/2017 00:00
CA-2017-129357,DJ-13630,VEN02,Standard Class,delivered,08/03/2018 00:45,08/03/2018 00:55,08/06/2018 14:58,08/16/2018 17:24,08/27/2018 00:00
US-2014-155502,AM-10360,VEN02,Standard Class,delivered,05/04/2017 20:12,05/05/2017 20:22,05/10/2017 10:17,05/18/2017 06:52,05/25/2017 00:00
CA-2017-157483,RL-19615,VEN02,Standard Class,delivered,02/21/2018 15:09,02/21/2018 15:29,02/23/2018 22:52,03/02/2018 15:15,03/15/2018 00:00
US-2016-100720,JD-16060,VEN02,Standard Class,delivered,12/11/2017 23:18,12/12/2017 00:05,12/22/2017 08:39,12/26/2017 18:25,01/04/2018 00:00
CA-2015-168480,MP-17965,VEN02,Standard Class,delivered,05/30/2018 20:23,05/31/2018 03:36,06/01/2018 11:53,06/06/2018 19:58,07/04/2018 00:00
CA-2015-111234,AG-10765,VEN02,Standard Class,delivered,11/14/2017 18:25,11/14/2017 18:35,11/23/2017 22:10,12/08/2017 00:18,12/14/2017 00:00
CA-2014-106054,CK-12595,VEN02,First Class,delivered,11/07/2017 16:44,11/07/2017 16:56,11/08/2017 22:34,11/14/2017 19:37,12/04/2017 00:00
CA-2017-122308,MD-17350,VEN02,Standard Class,delivered,05/11/2017 14:35,05/12/2017 02:55,05/22/2017 20:17,05/29/2017 13:05,05/19/2017 00:00
CA-2017-149048,DO-13435,VEN02,Standard Class,delivered,09/14/2017 20:57,09/16/2017 02:50,09/18/2017 19:29,09/25/2017 22:05,10/05/2017 00:00
CA-2014-108273,RB-19360,VEN03,Standard Class,delivered,10/02/2017 09:26,10/04/2017 07:14,10/04/2017 15:53,10/09/2017 21:39,10/30/2017 00:00
US-2017-136784,AJ-10795,VEN01,Standard Class,delivered,08/08/2017 09:55,08/09/2017 02:55,08/10/2017 16:40,08/14/2017 17:47,08/28/2017 00:00
CA-2017-104640,SC-20095,VEN02,Standard Class,delivered,10/06/2017 19:10,10/06/2017 19:25,10/20/2017 18:15,10/25/2017 18:17,10/30/2017 00:00
CA-2014-168312,TG-21640,VEN01,Standard Class,delivered,03/23/2018 20:31,03/23/2018 22:47,03/26/2018 22:12,04/09/2018 18:58,04/11/2018 00:00
CA-2015-169572,AS-10135,VEN02,Standard Class,delivered,07/30/2017 21:18,07/30/2017 21:36,08/03/2017 19:37,08/10/2017 17:37,08/22/2017 00:00
CA-2017-144498,JF-15415,VEN02,Same Day,processing,02/19/2017 22:31,02/19/2017 22:45,,,03/21/2017 00:00
US-2017-136679,GA-14725,VEN02,Standard Class,delivered,09/09/2017 08:44,09/09/2017 08:55,09/12/2017 17:35,09/22/2017 20:57,09/29/2017 00:00
CA-2014-166730,LP-17080,VEN04,First Class,delivered,06/02/2018 20:51,06/02/2018 21:09,06/04/2018 13:30,06/08/2018 21:20,07/05/2018 00:00
CA-2016-162355,PO-19180,VEN02,Second Class,delivered,01/31/2018 15:13,01/31/2018 16:00,02/03/2018 03:05,02/07/2018 21:49,02/16/2018 00:00
CA-2015-113523,AG-10765,VEN02,Standard Class,delivered,11/30/2017 10:32,12/01/2017 11:31,12/01/2017 18:11,12/19/2017 01:23,12/22/2017 00:00
CA-2016-102456,MJ-17740,VEN03,First Class,delivered,08/12/2018 22:48,08/13/2018 22:45,08/15/2018 08:11,08/20/2018 18:07,08/29/2018 00:00
US-2014-126340,PH-18790,VEN02,Standard Class,delivered,06/01/2018 17:03,06/01/2018 17:15,06/18/2018 13:32,06/26/2018 17:46,07/19/2018 00:00
CA-2017-122770,RL-19615,VEN02,Standard Class,delivered,10/12/2017 16:16,10/12/2017 16:35,10/16/2017 13:38,10/19/2017 16:16,11/08/2017 00:00
CA-2016-140130,AA-10480,VEN02,Standard Class,delivered,08/28/2017 10:15,08/29/2017 04:30,08/29/2017 14:36,09/04/2017 20:39,09/21/2017 00:00
CA-2017-145338,CS-12250,VEN02,First Class,delivered,06/21/2018 11:16,06/22/2018 04:36,06/22/2018 12:55,06/25/2018 15:48,07/04/2018 00:00
US-2017-124926,JL-15850,VEN03,Second Class,delivered,05/18/2017 10:54,05/18/2017 11:05,05/19/2017 09:13,05/23/2017 14:07,05/31/2017 00:00
US-2015-136427,CK-12325,VEN02,First Class,delivered,05/05/2018 11:38,05/08/2018 04:54,05/08/2018 15:55,05/16/2018 01:21,06/01/2018 00:00
CA-2015-131597,BP-11095,VEN03,Standard Class,delivered,02/01/2018 17:56,02/02/2018 02:55,02/08/2018 19:37,02/20/2018 18:42,03/02/2018 00:00
CA-2014-103940,DP-13165,VEN02,Standard Class,delivered,07/19/2018 16:55,07/19/2018 17:05,07/20/2018 14:42,07/23/2018 18:51,08/02/2018 00:00
US-2014-115196,MK-17905,VEN02,Standard Class,delivered,06/10/2017 00:11,06/10/2017 01:10,06/12/2017 14:34,06/29/2017 12:35,07/07/2017 00:00
CA-2016-142902,DW-13480,VEN02,Second Class,delivered,12/10/2017 16:46,12/12/2017 03:36,12/13/2017 20:41,01/02/2018 19:43,01/12/2018 00:00
CA-2017-109589,CS-11950,VEN01,First Class,delivered,07/25/2018 21:04,07/25/2018 21:24,07/26/2018 13:08,07/27/2018 20:10,08/02/2018 00:00
US-2017-114356,EG-13900,VEN02,Standard Class,delivered,06/28/2018 13:32,06/28/2018 13:50,06/29/2018 12:30,07/04/2018 17:37,07/30/2018 00:00
CA-2017-127656,PB-19150,VEN01,Standard Class,delivered,07/16/2018 09:58,07/16/2018 10:10,07/16/2018 12:29,07/24/2018 21:22,08/16/2018 00:00
CA-2015-122756,MG-18145,VEN01,Standard Class,delivered,04/15/2017 23:53,04/16/2017 01:05,04/18/2017 07:27,04/20/2017 17:38,05/08/2017 00:00
CA-2014-102645,AD-10180,VEN04,Standard Class,delivered,03/07/2018 17:48,03/08/2018 07:08,03/09/2018 23:48,03/20/2018 14:03,04/06/2018 00:00
CA-2014-101770,DC-13285,VEN02,Standard Class,delivered,10/14/2017 14:45,10/15/2017 14:56,10/17/2017 19:31,10/30/2017 20:53,11/07/2017 00:00
CA-2017-145233,NZ-18565,VEN01,Standard Class,delivered,02/24/2017 15:50,02/24/2017 16:02,03/01/2017 13:01,03/03/2017 13:25,03/17/2017 00:00
CA-2017-101959,LH-17155,VEN02,Standard Class,canceled,07/18/2018 09:56,,,,08/16/2018 00:00
CA-2017-157833,DL-13315,VEN03,First Class,delivered,12/01/2017 20:39,12/01/2017 20:50,12/05/2017 00:23,12/18/2017 22:29,01/03/2018 00:00
CA-2016-157336,BD-11605,VEN03,Second Class,delivered,05/06/2017 16:14,05/06/2017 16:25,05/09/2017 08:08,05/24/2017 10:04,06/06/2017 00:00
US-2016-128678,SG-20080,VEN02,Standard Class,delivered,03/28/2018 14:44,03/28/2018 14:55,03/29/2018 22:03,04/02/2018 21:07,04/16/2018 00:00
CA-2015-113222,AS-10240,VEN02,Same Day,delivered,05/15/2018 11:14,05/15/2018 11:34,05/15/2018 19:03,05/16/2018 21:18,05/28/2018 00:00
CA-2017-169691,NF-18385,VEN02,First Class,delivered,03/06/2018 20:35,03/06/2018 20:50,03/09/2018 20:48,03/13/2018 18:32,03/16/2018 00:00
CA-2016-140746,SJ-20500,VEN02,Same Day,delivered,04/09/2018 13:36,04/09/2018 13:51,04/11/2018 17:52,05/03/2018 15:37,05/04/2018 00:00
CA-2014-138023,DS-13180,VEN02,First Class,delivered,10/16/2017 12:28,10/16/2017 12:46,10/18/2017 18:53,10/24/2017 18:38,11/01/2017 00:00
CA-2016-138688,NP-18670,VEN02,Second Class,delivered,07/24/2017 17:19,07/24/2017 17:30,07/26/2017 00:58,08/08/2017 15:07,08/11/2017 00:00
CA-2016-134544,AJ-10780,VEN01,Second Class,delivered,01/05/2018 09:27,01/05/2018 09:39,01/10/2018 20:18,01/16/2018 17:03,01/30/2018 00:00
CA-2017-125472,CS-12130,VEN02,First Class,delivered,04/13/2018 12:02,04/14/2018 02:15,05/07/2018 15:46,05/15/2018 13:19,05/16/2018 00:00
CA-2017-166835,MH-17785,VEN02,Second Class,delivered,01/03/2018 15:32,01/03/2018 15:46,01/11/2018 14:37,01/12/2018 21:06,01/19/2018 00:00
US-2015-164357,AR-10405,VEN02,Standard Class,delivered,05/15/2018 20:51,05/15/2018 21:13,05/17/2018 13:56,05/22/2018 14:53,06/06/2018 00:00
CA-2014-123064,SC-20725,VEN02,First Class,delivered,05/06/2017 12:16,05/06/2017 13:01,05/09/2017 08:27,05/16/2017 20:30,05/31/2017 00:00
CA-2016-137673,KM-16720,VEN03,Standard Class,delivered,07/11/2017 22:11,07/12/2017 00:45,07/14/2017 14:39,07/18/2017 08:56,07/24/2017 00:00
CA-2017-167976,CC-12145,VEN02,Second Class,delivered,07/14/2017 01:30,07/14/2017 01:43,07/14/2017 17:51,07/26/2017 00:39,08/07/2017 00:00
CA-2016-158358,RB-19795,VEN01,Standard Class,delivered,11/08/2017 17:33,11/09/2017 17:48,11/10/2017 21:59,11/21/2017 22:19,11/30/2017 00:00
CA-2015-105970,PH-18790,VEN02,Standard Class,delivered,08/16/2017 22:34,08/17/2017 00:30,08/17/2017 18:44,08/25/2017 17:06,09/20/2017 00:00
CA-2017-118542,GT-14755,VEN01,Standard Class,delivered,02/04/2017 14:16,02/04/2017 14:25,02/06/2017 10:32,03/02/2017 10:27,03/03/2017 00:00
CA-2014-110786,BK-11260,VEN01,Standard Class,delivered,08/07/2018 16:05,08/07/2018 16:15,08/08/2018 14:59,08/20/2018 19:25,08/27/2018 00:00
CA-2017-124205,DB-13060,VEN02,Standard Class,delivered,07/25/2018 08:25,07/25/2018 08:35,07/30/2018 12:52,08/07/2018 21:04,08/14/2018 00:00
CA-2017-132430,JL-15850,VEN02,First Class,created,02/09/2018 17:21,,,,03/07/2018 00:00
CA-2016-142370,DO-13435,VEN02,Standard Class,delivered,07/10/2018 10:33,07/10/2018 10:45,07/11/2018 15:07,07/12/2018 21:12,07/18/2018 00:00
US-2015-129007,DP-13000,VEN03,First Class,delivered,03/05/2018 06:17,03/06/2018 03:49,03/08/2018 16:26,03/14/2018 16:03,03/22/2018 00:00
CA-2015-110632,AA-10375,VEN02,Second Class,delivered,07/22/2018 21:19,07/23/2018 12:31,07/24/2018 15:42,07/31/2018 17:41,08/09/2018 00:00
US-2014-106992,AB-10060,VEN02,Second Class,delivered,05/07/2018 01:09,05/07/2018 16:52,05/07/2018 15:09,05/24/2018 00:31,06/07/2018 00:00
CA-2014-153983,BD-11500,VEN03,Standard Class,delivered,05/02/2017 16:49,05/03/2017 14:45,05/04/2017 13:22,05/10/2017 13:44,05/29/2017 00:00
CA-2017-165757,RB-19705,VEN03,Standard Class,delivered,07/04/2017 14:07,07/05/2017 03:04,07/10/2017 19:37,07/17/2017 20:12,07/26/2017 00:00
CA-2017-137323,SB-20290,VEN01,Second Class,delivered,10/19/2017 15:29,10/19/2017 15:49,10/20/2017 17:48,11/03/2017 12:29,11/10/2017 00:00
US-2017-166037,JF-15415,VEN02,Standard Class,delivered,06/06/2018 11:43,06/06/2018 11:55,06/06/2018 15:39,06/13/2018 19:11,07/20/2018 00:00
CA-2014-113880,EM-14065,VEN02,Standard Class,delivered,07/29/2018 12:22,07/29/2018 12:35,07/30/2018 14:43,07/31/2018 17:08,08/07/2018 00:00
CA-2014-135993,RA-19915,VEN02,Standard Class,delivered,05/14/2017 05:55,05/14/2017 06:10,05/17/2017 14:21,05/23/2017 11:55,06/07/2017 00:00
CA-2017-153843,AG-10675,VEN02,First Class,delivered,05/23/2017 16:37,05/23/2017 16:50,05/24/2017 15:39,06/02/2017 13:29,06/22/2017 00:00
US-2015-138716,JR-16210,VEN02,First Class,delivered,05/01/2017 22:35,05/01/2017 22:50,05/02/2017 09:34,05/12/2017 12:13,06/06/2017 00:00
CA-2015-100685,BM-11140,VEN01,Second Class,delivered,10/08/2016 15:47,10/11/2016 01:01,10/14/2016 18:00,10/15/2016 01:01,11/30/2016 00:00
US-2014-151925,EL-13735,VEN02,Second Class,delivered,11/04/2017 17:01,11/04/2017 17:10,11/07/2017 22:06,11/10/2017 19:32,11/27/2017 00:00
US-2017-122672,TW-21025,VEN03,Standard Class,delivered,03/11/2017 23:31,03/11/2017 23:31,03/15/2017 07:57,03/22/2017 10:16,03/30/2017 00:00
CA-2016-121601,LH-17020,VEN02,Same Day,delivered,11/18/2017 10:10,11/18/2017 10:27,11/22/2017 00:09,11/23/2017 16:58,12/01/2017 00:00
CA-2015-159590,DK-13090,VEN03,First Class,delivered,05/05/2018 23:54,05/06/2018 00:14,05/14/2018 09:30,06/07/2018 21:22,06/07/2018 00:00
CA-2014-153087,CW-11905,VEN02,Standard Class,delivered,05/07/2018 16:27,05/07/2018 17:56,05/09/2018 14:18,05/14/2018 19:28,05/23/2018 00:00
CA-2015-141040,CR-12625,VEN02,Second Class,delivered,02/23/2018 18:53,02/23/2018 19:08,02/26/2018 23:27,03/01/2018 16:43,03/09/2018 00:00
US-2017-125213,MO-17800,VEN02,First Class,delivered,06/18/2018 20:09,06/18/2018 20:36,06/19/2018 13:43,06/27/2018 16:24,07/16/2018 00:00
CA-2017-154123,AC-10420,VEN02,Standard Class,delivered,06/03/2018 16:51,06/04/2018 09:30,06/05/2018 13:52,06/12/2018 21:05,07/13/2018 00:00
CA-2016-136231,MR-17545,VEN02,Second Class,delivered,12/26/2017 13:53,12/26/2017 14:08,12/27/2017 23:07,01/10/2018 20:28,01/23/2018 00:00
CA-2017-147550,DP-13105,VEN01,First Class,delivered,06/25/2018 15:50,06/25/2018 16:15,06/29/2018 16:32,07/02/2018 09:11,07/24/2018 00:00
CA-2017-169929,HW-14935,VEN02,First Class,delivered,11/23/2017 22:04,11/23/2017 22:13,11/28/2017 16:46,11/30/2017 17:32,12/13/2017 00:00
CA-2017-169439,FP-14320,VEN01,Standard Class,delivered,12/02/2017 16:04,12/02/2017 16:17,12/04/2017 19:53,12/07/2017 01:06,12/20/2017 00:00
CA-2014-102295,PS-18970,VEN01,Second Class,delivered,11/03/2017 14:25,11/04/2017 05:15,11/07/2017 16:57,11/23/2017 20:32,11/24/2017 00:00
CA-2014-130428,DJ-13510,VEN01,Same Day,delivered,01/18/2018 10:55,01/18/2018 11:11,01/19/2018 22:28,02/05/2018 23:04,02/19/2018 00:00
CA-2014-130449,FA-14230,VEN01,First Class,delivered,03/14/2017 09:22,03/14/2017 09:22,03/16/2017 10:53,03/22/2017 13:34,03/31/2017 00:00
CA-2016-166485,BD-11500,VEN03,Standard Class,canceled,06/26/2018 11:43,06/26/2018 11:57,,,07/19/2018 00:00
US-2017-152002,NZ-18565,VEN01,Same Day,delivered,08/22/2018 10:38,08/23/2018 19:31,08/24/2018 14:46,08/25/2018 12:18,08/30/2018 00:00
CA-2017-125367,NK-18490,VEN04,Standard Class,delivered,08/21/2018 17:09,08/21/2018 17:15,08/22/2018 12:25,08/30/2018 14:54,09/05/2018 00:00
US-2016-115441,AT-10735,VEN02,Second Class,delivered,04/14/2018 00:04,04/14/2018 00:29,04/16/2018 23:35,04/25/2018 23:10,05/24/2018 00:00
US-2014-141215,DW-13480,VEN02,Standard Class,delivered,08/09/2017 10:48,08/09/2017 11:04,08/09/2017 18:03,08/17/2017 17:52,08/31/2017 00:00
CA-2016-149783,MK-18160,VEN03,Second Class,delivered,03/06/2018 16:03,03/06/2018 16:41,03/08/2018 18:58,04/09/2018 16:36,04/03/2018 00:00
CA-2017-136875,DB-13120,VEN02,Same Day,delivered,05/01/2018 16:23,05/01/2018 16:35,05/04/2018 13:17,05/09/2018 20:39,05/23/2018 00:00
CA-2014-103366,PS-18970,VEN02,First Class,delivered,05/29/2017 13:57,05/30/2017 05:05,05/31/2017 13:41,06/07/2017 14:15,06/21/2017 00:00
CA-2015-120341,AR-10510,VEN02,Second Class,delivered,11/26/2017 00:22,11/26/2017 00:33,11/29/2017 22:37,12/27/2017 19:07,12/26/2017 00:00
CA-2016-107783,PG-18820,VEN02,First Class,delivered,06/03/2018 23:22,06/05/2018 04:51,06/05/2018 08:01,06/11/2018 12:26,07/17/2018 00:00
CA-2015-111199,BW-11110,VEN02,Standard Class,delivered,05/07/2018 14:33,05/07/2018 16:33,05/09/2018 06:46,05/14/2018 17:14,05/25/2018 00:00
CA-2016-162726,MC-17845,VEN02,Standard Class,delivered,08/12/2017 22:00,08/12/2017 22:15,08/15/2017 14:27,08/17/2017 20:47,09/05/2017 00:00
CA-2014-154669,DK-13225,VEN02,Second Class,delivered,05/24/2018 00:04,05/24/2018 00:34,05/25/2018 15:04,06/05/2018 14:14,06/19/2018 00:00
CA-2015-109113,RB-19570,VEN02,Standard Class,delivered,03/22/2018 19:05,03/22/2018 19:15,03/24/2018 00:06,03/27/2018 18:46,04/16/2018 00:00
CA-2014-157644,AT-10735,VEN02,First Class,delivered,12/03/2017 14:41,12/03/2017 14:55,12/05/2017 00:48,12/12/2017 01:49,01/09/2018 00:00
CA-2016-121755,PO-19195,VEN01,Second Class,delivered,09/26/2017 11:08,09/26/2017 11:24,09/28/2017 19:33,10/03/2017 18:35,10/23/2017 00:00
US-2017-118535,MB-17305,VEN02,Standard Class,delivered,12/08/2017 22:29,12/12/2017 03:50,12/13/2017 21:19,12/22/2017 21:08,01/10/2018 00:00
US-2017-136868,JP-15520,VEN03,Standard Class,delivered,11/26/2017 23:03,11/28/2017 03:31,12/04/2017 15:22,12/12/2017 16:22,12/27/2017 00:00
CA-2017-107265,LA-16780,VEN01,Standard Class,delivered,03/29/2018 17:40,03/29/2018 17:55,04/04/2018 16:42,04/15/2018 15:25,04/20/2018 00:00
CA-2014-163412,BM-11140,VEN01,Second Class,delivered,03/24/2018 11:21,03/24/2018 11:30,03/26/2018 19:46,04/18/2018 17:38,04/16/2018 00:00
CA-2016-123540,MA-17560,VEN02,Second Class,delivered,03/13/2018 09:28,03/13/2018 09:47,03/14/2018 20:11,03/16/2018 21:46,03/23/2018 00:00
